"","quantity","location","lat","long","service_time","batch_index","driver_index","visit_seq","usage"
"9207",1,598,-0.707421425416325,0.48340343968216,1.63333333333333,325,1982,10,1
"9208",1,512,-0.134112966144266,0.231744260850992,2.56666666666667,325,1986,5,1
"9209",1,178,1.20946565030935,-0.678888813677878,7.40416666666667,323,1964,6,1
"9210",2,416,-0.0405432356408865,-0.034543209961481,6.2,326,1999,2,2
"9211",4,708,-1.03138292329148,0.92312814477417,9.65416666666667,321,1943,1,2
"9212",3,163,-0.997952853829816,-0.722948878749376,4.22485695833333,323,1960,3,1
"9213",1,751,0.202772527656582,1.07449154923606,5.475,323,1977,7,1
"9214",1,302,-0.125324648914823,-0.263252613345808,5.65416666666667,325,1989,4,1
"9215",1,641,-1.06653619220987,0.737953239083574,23.4416666666667,323,1951,2,1
"9216",1,578,1.56030905971041,0.412977411217053,9.3875,323,1953,8,1
"9217",1,484,1.13950375236368,0.126455596405383,9.0875,326,2007,1,2
"9218",1,574,1.47173660763132,0.408072115702021,17.9041666666667,323,1952,1,1
"9219",3,685,-1.55437395842457,0.847621631668939,21.55,323,1958,1,1
"9220",3,370,-0.0348566774337796,-0.119334746720255,5.75833333333333,325,1975,2,1
"9221",1,622,-0.298506194321373,0.592371075764665,12.475,325,1986,3,1
"9222",1,59,0.574811290375817,-1.03697538627024,9,322,1965,1,1
"9223",1,831,-0.694325109544169,2.61598066481437,0,330,2024,1,0
"9224",2,44,0.660281983432563,-1.08707947617236,3.9338742625,322,1965,2,1
"9225",1,244,-0.529242601584864,-0.418119800319505,0.949999999999999,325,1994,1,1
"9226",2,725,-1.33483834763066,1.00135008932456,17.8416666666667,323,1961,1,1
"9227",1,390,-0.107920334401179,-0.0793040315345932,3.7875,325,1975,3,1
"9228",2,24,0.679409497402924,-1.22407737234059,11.1166666666667,322,1965,3,1
"9229",2,776,-1.39170392970479,1.17040759546558,4.8875,325,1996,7,1
"9230",4,725,-1.33483834763066,1.00135008932456,0,323,1969,2,1
"9231",1,54,1.45898493165149,-1.05361835319634,6.46666666666667,323,1963,2,1
"9232",2,45,1.64405655330982,-1.08707947617236,25.4666666666667,323,1956,9,1
"9233",1,697,-1.23230797995199,0.890455372862301,2.90833333333333,323,1967,1,1
"9234",2,681,-1.59383522598506,0.83824901345285,0.5375,325,1996,4,1
"9235",2,112,0.638914310168529,-0.877903660284374,0.516666666666667,323,1974,2,1
"9236",1,24,0.679409497402924,-1.22407737234059,7.85833333333333,323,1974,3,1
"9237",1,112,0.638914310168529,-0.877903660284374,1.125,325,2001,6,1
"9238",2,689,-1.34759002361111,0.863038274715649,11.4916666666667,323,1969,3,1
"9239",1,24,0.678375577729016,-1.23012139717246,3.4011476875,326,2020,4,2
"9240",2,112,0.638914310168529,-0.877903660284374,10.3083333333333,323,1974,1,1
"9241",3,20,0.793657621387528,-1.2494797955437,0.5,325,2001,5,1
"9242",1,804,-1.00846437051598,1.35023923282717,0,325,1998,5,1
"9243",1,560,-0.277310841003195,0.368304184205242,7.2375,323,1969,1,1
"9244",2,99,0.621509995654885,-0.899276733600405,7.62916666666666,322,1979,1,1
"9245",1,778,-0.754637090531735,1.16777975858297,8.87083333333333,322,1983,1,1
"9246",2,512,-0.183051830717006,0.23279539560528,25.0166666666667,325,1985,2,1
"9247",4,779,-1.20732158782866,1.17575086379459,8.10416666666667,323,1992,1,1
"9248",2,336,-1.04396227932546,-0.204213878041575,17.8625,325,1984,1,1
"9249",3,164,1.32250753467419,-0.723474446125898,72.7625,325,1972,1,1
"9250",2,44,0.660281983432563,-1.08707947617236,7.65833333333333,322,1979,2,1
"9251",3,390,-0.107920334401179,-0.0793040315345932,3.125,325,2008,1,1
"9252",1,169,1.43158606028864,-0.707444641138875,19.9083333333333,322,2004,1,1
"9253",3,274,-0.367778812484238,-0.331926750556258,4.0375,325,1988,1,1
"9254",2,512,-0.183051830717006,0.23279539560528,13.4458333333333,325,1985,1,1
"9255",4,239,-0.293853555788175,-0.442821467019758,0,325,1996,8,1
"9256",5,796,-0.995540374590289,1.32544997156437,8.31666666666667,323,1981,1,1
"9257",3,512,-0.183051830717006,0.23279539560528,10.0791666666667,326,2015,1,2
"9258",2,275,1.47173660763132,-0.32894853542222,12.3083333333333,324,2009,1,0
"9259",3,239,-0.293853555788175,-0.442821467019758,0,325,1996,9,1
"9260",2,242,-0.418785516404795,-0.430120255418202,6.04166666666667,328,2019,1,0
"9261",2,80,1.19309525546961,-0.97548400320725,11.4333333333333,323,2011,1,1
"9262",1,725,-1.29985739865813,0.989349634225859,10.825,326,2006,4,2
"9263",5,44,0.660281983432563,-1.08707947617236,8.43333333333333,323,2012,1,1
"9264",1,689,-1.34759002361111,0.863038274715649,0,326,2006,3,2
"9265",1,556,-0.315221229052208,0.356916891045613,7.8125,331,2029,1,0
"9266",1,708,-1.03138292329148,0.92312814477417,4.12083333333333,325,2018,2,1
"9267",1,831,-0.694325109544169,2.61598066481437,18.3083333333333,329,2016,2,0
"9268",2,681,-1.59383522598506,0.83824901345285,10.675,325,2018,1,1
"9269",2,839,-0.79082427912403,2.68080064126283,0,329,2016,1,0
"9270",3,681,-1.59383522598506,0.83824901345285,8.15833333333333,334,2033,1,0
"9271",1,828,-0.775315484013571,2.6098490454212,1.69166666666667,331,2030,2,0
"9272",1,779,-1.20732158782866,1.17575086379459,20.6208333333333,326,2023,1,2
"9273",1,831,-0.694325109544169,2.61598066481437,1.29166666666667,331,2030,3,0
"9274",1,838,-0.821841869346172,2.66853740247525,10.025,332,2032,3,0
"9275",1,829,-0.661584319865309,2.61072499104915,0.9329025375,332,2032,2,0
"9276",1,831,-0.694325109544169,2.61598066481437,0,332,2032,1,0
"9277",7,826,-0.665030718779357,2.60196553477213,0,331,2030,1,0
"9278",1,292,-0.42722919374314,-0.27639179776134,4.825,326,2026,2,2
"9279",1,837,-0.789101079667312,2.65715010931562,0,333,2031,1,0
"9280",1,831,-0.683985912803863,2.61422877355971,0,333,2031,2,0
"9281",1,832,-0.775315484013571,2.62211228420878,4.05,334,2035,3,0
"9282",1,831,-0.694325109544169,2.61598066481437,0,334,2035,1,0
"9283",1,832,-0.775315484013571,2.62211228420878,0.391666666666667,334,2035,2,0
"9284",1,833,-0.697771508458216,2.627367957974,3.525,334,2035,5,0
"9285",2,831,-0.683985912803863,2.61422877355971,0.391666666666667,334,2035,4,0
"9286",1,832,-0.775315484013571,2.62211228420878,0,335,2038,1,0
"9287",2,828,-0.770145885642806,2.60722120853859,0,336,2037,1,0
"9288",2,832,-0.775315484013571,2.62211228420878,0,337,2042,1,0
"9289",2,831,-0.683985912803863,2.61422877355971,0,337,2042,4,0
"9290",1,832,-0.775315484013571,2.62211228420878,0,337,2042,2,0
"9291",1,831,-0.694325109544169,2.61598066481437,0,337,2042,5,0
"9292",3,832,-0.775315484013571,2.62211228420878,0,337,2042,3,0
"9293",1,831,-0.683985912803863,2.61422877355971,0,337,2042,6,0
"9294",1,832,-0.771869085099523,2.62386417546344,0,338,2040,1,0
"9295",1,829,-0.666753918236074,2.61598066481437,0.0791666666666666,338,2040,2,0
"9296",1,832,-0.775315484013571,2.62211228420878,0,339,2041,1,0
"9297",1,831,-0.683985912803863,2.61422877355971,0,339,2041,2,0
"9298",1,832,-0.775315484013571,2.62211228420878,0,339,2041,3,0
"9299",1,831,-0.683985912803863,2.61422877355971,0,340,2039,1,0
"9300",1,832,-0.775315484013571,2.62211228420878,0.375,340,2039,2,0
"9301",1,44,0.660109663486707,-1.08690428704727,9.55,342,2047,1,0
"9302",1,44,0.660109663486707,-1.08690428704727,0,342,2047,2,0
"9303",3,145,0.797620980137917,-0.781637235803425,6.04166666666667,341,2043,1,0
"9304",2,277,-0.438085350321012,-0.32658348222725,0,342,2044,1,0
"9305",1,580,0.158141661725942,0.416393599165066,11.2916666666667,344,2050,1,0
"9306",1,149,-1.05981571432824,-0.762366431994726,0.141666666666667,343,2049,2,0
"9307",1,14,0.753507074044231,-1.28355408046004,36.4,343,2052,1,0
"9308",1,212,-0.654691522038439,-0.501509824073806,2.3125,344,2053,2,0
"9309",1,156,-0.975378940946019,-0.737839954419565,0.625,343,2049,3,0
"9310",1,156,-0.987613657088898,-0.739767034800559,1.64583333333333,343,2049,1,0
"9311",1,302,-0.125324648914823,-0.263252613345808,5.1,344,2053,1,0
"9312",3,413,1.50464971725604,-0.0371710468440894,5.16666666666667,342,2046,1,0
"9313",2,400,-0.486851894947896,-0.0656392797437849,0.183333333333333,344,2051,1,0
"9314",1,424,-0.413098958197688,-0.0204404853554524,6.8375,345,2054,1,0
"9315",2,414,-0.498052691416867,-0.0311270220134677,4.05,344,2051,3,0
"9316",3,414,-0.497880371471012,-0.03130221113856,6.80833333333333,344,2051,2,0
"9317",1,414,-0.506151728863501,-0.0348059936491194,4.56666666666667,344,2051,4,0
"9318",1,744,-1.05240595666381,1.05977566269097,13.6291666666667,343,2048,1,0
"9319",1,733,-1.09565826302944,1.03200818629413,0.15,343,2048,2,0
"9320",2,369,-0.548542435500469,-0.118721584779942,0,342,2045,1,0
"9321",1,369,-0.548542435500469,-0.118721584779942,24.3166666666667,342,2045,2,0
"9322",1,80,1.17534630106487,-0.977323489025699,0.425,347,2091,5,2
"9323",1,554,1.64474583309263,0.347807056518407,10.3,346,2055,1,2
"9324",1,242,-0.418785516404795,-0.430295444543294,33.7416666666667,353,2108,1,0
"9325",1,545,-0.706042865850706,0.323718551757222,12.3166666666667,347,2070,2,2
"9326",1,234,0.275491544732882,-0.441945521391807,3.22083333333333,349,2094,3,1
"9327",1,106,0.88481487265138,-0.89533497827587,3.75,346,2060,1,2
"9328",1,681,-1.59383522598506,0.838336608015396,62.2083333333333,361,2129,1,0
"9329",1,612,-0.800818835973849,0.54261736411273,2.925,347,2070,5,2
"9330",1,242,-0.418613196458939,-0.430032660855656,7.35833333333333,349,2103,2,1
"9331",1,80,1.19068277623009,-0.976973110774269,1.60416666666667,346,2060,2,2
"9332",1,446,1.16259462508504,0.0282620915434394,0.533333333333333,346,2060,5,2
"9333",1,446,1.16259462508504,0.0282620915434394,8.95416666666667,346,2060,4,2
"9334",1,80,1.19068277623009,-0.976973110774269,0.55,346,2060,3,2
"9335",1,446,1.16259462508504,0.0282620915434394,0,346,2060,6,2
"9336",1,446,1.16948742291191,0.025459065534494,0.533333333333333,346,2060,7,2
"9337",1,406,-0.367261852647284,-0.0474196106881291,6.10833333333333,349,2082,3,1
"9338",1,738,-1.42530631911171,1.03805221112475,0,347,2078,11,2
"9339",1,44,0.660109663486707,-1.08690428704727,3.53333333333333,346,2057,1,2
"9340",1,738,-1.42530631911171,1.03805221112475,1.4602260375,347,2078,8,2
"9341",1,414,-0.506151728863501,-0.0348059936491194,0.516666666666667,349,2097,6,1
"9342",2,414,-0.498052691416867,-0.0311270220134677,1.3375,349,2097,3,1
"9343",1,129,0.848627684059086,-0.824908949810763,0,347,2091,1,2
"9344",1,94,1.18499621802298,-0.93203710007482,7.4,347,2090,6,2
"9345",1,129,0.853797282429238,-0.817025439161693,3.35,347,2090,2,2
"9346",1,129,0.853797282429238,-0.817025439161693,0.55,347,2090,3,2
"9347",1,94,1.18499621802298,-0.93203710007482,0,347,2090,7,2
"9348",2,398,-0.517869485170038,-0.0714205208855233,2.025,349,2098,7,1
"9349",1,106,0.88481487265138,-0.89533497827587,9.67916666666667,347,2090,4,2
"9350",2,770,-0.800474196082138,1.15648005998589,4.09583333333333,356,2123,1,0
"9351",1,242,-0.418785516404795,-0.430295444543294,8.44166666666667,351,2100,2,1
"9352",1,512,-0.124290729240914,0.232620206478943,12.7458333333333,349,2095,1,1
"9353",1,247,-0.410169519121207,-0.392892566241485,0.3409348375,349,2103,4,1
"9354",1,242,-0.418613196458939,-0.430032660855656,3.66666666666667,349,2103,3,1
"9355",1,733,-1.09203954417015,1.01843102906462,0.516666666666667,347,2078,3,2
"9356",2,589,1.38057935636808,0.446088155942897,7.475,347,2081,8,2
"9357",1,681,-1.5936629060392,0.838073824326513,8.70416666666667,347,2076,9,2
"9358",1,512,-0.124290729240914,0.232882990167826,9.91666666666667,353,2105,2,0
"9359",1,778,-0.754637090531735,1.16769216402043,6.38333333333333,347,2084,3,2
"9360",1,512,-0.122222889892486,0.232882990167826,0.516666666666667,349,2095,2,1
"9361",2,163,-0.997952853829816,-0.722948878749376,0.954166666666667,347,2072,7,2
"9362",1,441,1.15432326769194,0.0113563409284654,3.32916666666667,347,2091,8,2
"9363",1,778,-0.754637090531735,1.16769216402043,0.0166666666666667,347,2084,4,2
"9364",1,464,-1.37361033540834,0.0659277535328867,0.5,347,2080,2,2
"9365",4,414,-0.498052691416867,-0.0311270220134677,0,349,2097,4,1
"9366",1,681,-1.59383522598506,0.838336608015396,1.05,349,2102,4,1
"9367",1,681,-1.59383522598506,0.838336608015396,1.49583333333333,349,2102,3,1
"9368",2,464,-1.37361033540834,0.0659277535328867,7.59166666666667,347,2080,1,2
"9369",1,44,0.660109663486707,-1.08690428704727,0.3368078375,347,2085,10,2
"9370",2,266,-0.25766636719588,-0.352949445619614,16.9291666666667,351,2106,5,1
"9371",2,163,-0.997952853829816,-0.723124067874469,2.4625,347,2072,1,2
"9372",1,38,0.747648195891269,-1.11817554595467,0,347,2085,11,2
"9373",1,545,-0.706042865850706,0.323981335446105,9.7,349,2095,6,1
"9374",1,44,0.660109663486707,-1.08734225986125,0,347,2085,1,2
"9375",1,738,-1.42513399916585,1.0379646165622,11.8666666666667,347,2076,6,2
"9376",1,738,-1.42530631911171,1.03805221112475,0.516666666666667,347,2078,9,2
"9377",2,565,1.62062104069736,0.384947151131333,0.783333333333333,347,2081,2,2
"9378",1,44,0.660109663486707,-1.08734225986125,0,347,2085,2,2
"9379",2,545,-0.706042865850706,0.323981335446105,0,349,2095,7,1
"9380",1,512,-0.144969122722138,0.225612641457824,2.08333333333333,349,2095,4,1
"9381",1,512,-0.124290729240914,0.232882990167826,4.78333333333333,349,2095,3,1
"9382",1,156,-0.973828061434544,-0.739767034800559,6.91666666666667,347,2072,9,2
"9383",1,156,-0.973828061434544,-0.739767034800559,5.675,347,2072,5,2
"9384",1,156,-0.983133338501554,-0.738015143544657,0,351,2111,2,1
"9385",1,344,-0.688810871282917,-0.181964859098838,9.9125,349,2098,10,1
"9386",1,184,-0.104473935487743,-0.624404995636003,18.4791666666667,349,2103,5,1
"9387",1,685,-1.57108899315541,0.843241903530428,8.92083333333333,347,2076,10,2
"9388",1,414,-0.506151728863501,-0.0348059936491194,13.25,349,2097,10,1
"9389",1,234,0.274112985167263,-0.446850816906839,0,349,2094,4,1
"9390",1,302,-0.125324648914823,-0.263165018783262,10.3166666666667,353,2107,1,0
"9391",1,398,-0.530276521258773,-0.0698438187559583,6.92083333333333,351,2104,2,1
"9392",2,124,1.09987016485794,-0.841902294987038,1.8875,347,2091,3,2
"9393",4,23,0.781078265352938,-1.22819431679146,0,347,2083,5,2
"9394",2,736,-1.46597382629196,1.02754086359307,2.27916666666667,349,2102,5,1
"9395",2,75,1.15759734666013,-0.981177649787687,2.64166666666667,347,2091,4,2
"9396",1,533,-0.356750335960511,0.283600242010259,0,374,2147,1,0
"9397",1,39,1.62647991885094,-1.11116798093355,6.16005663333333,349,2101,5,1
"9398",1,697,-1.23213566000613,0.890542967424847,11.7375,347,2073,3,2
"9399",1,160,0.783490744592465,-0.734861739285527,2.72916666666667,347,2089,1,2
"9400",1,545,-0.706042865850706,0.323981335446105,1.6,349,2095,8,1
"9401",1,249,0.851040163298613,-0.404805426778881,4.6,347,2091,7,2
"9402",1,69,1.32009505543466,-1.00395223610695,3.13333333333333,347,2090,9,2
"9403",1,570,1.6323387970039,0.405882251633388,2.375,347,2081,6,2
"9404",1,402,-0.508908847994739,-0.0523249062031613,0.349766129166667,349,2098,6,1
"9405",1,688,-1.21542062527591,0.867680786541798,0,347,2076,2,2
"9406",1,156,-0.983133338501554,-0.738015143544657,7.34583333333333,366,2134,1,0
"9407",1,578,1.56013673976455,0.412977411217053,6.67083333333333,347,2081,1,2
"9408",1,302,-0.144107522993473,-0.254493157070032,0.933333333333333,351,2106,3,1
"9409",1,688,-1.21542062527591,0.867680786541798,1.05,347,2076,3,2
"9410",1,139,1.07126505387533,-0.787418476946408,4.60416666666667,347,2091,2,2
"9411",1,38,0.747648195891269,-1.11817554595467,0.0208333333333334,347,2085,6,2
"9412",1,570,1.63302807678671,0.405969846195934,0.0166666666666667,347,2081,7,2
"9413",1,329,-0.265937724588369,-0.221732790594372,10.7416666666667,351,2106,1,1
"9414",1,316,-0.275932281437576,-0.236098298888039,0,351,2106,4,1
"9415",1,414,-0.506151728863501,-0.0348059936491194,2.56666666666667,349,2097,11,1
"9416",1,575,-0.604546417845935,0.408510088515996,0.883333333333333,349,2096,6,1
"9417",1,244,-0.529242601584864,-0.418119800319505,1.31666666666667,351,2100,1,1
"9418",1,512,-0.136525445383793,0.238138663933043,3.17916666666667,349,2096,1,1
"9419",2,398,-0.530276521258773,-0.0698438187559583,7.88333333333333,349,2098,8,1
"9420",1,365,-0.94125959170154,-0.144036413420508,5.26666666666667,351,2104,1,1
"9421",1,58,1.45174749393291,-1.03504830588925,0.0166666666666667,347,2090,11,2
"9422",1,207,1.33836096967636,-0.512021171605484,8.72916666666667,347,2091,6,2
"9423",1,329,-0.265937724588369,-0.221732790594372,0,351,2106,2,1
"9424",1,740,0.303062736041589,1.0408552371337,13.675,347,2087,1,2
"9425",1,778,-0.754637090531735,1.16769216402043,0.0166666666666667,347,2084,7,2
"9426",2,44,0.660109663486707,-1.08690428704727,1.11666666666667,347,2085,3,2
"9427",1,778,-0.754637090531735,1.16769216402043,4.8,347,2084,6,2
"9428",1,23,0.781250585298793,-1.22801912766512,0.504166666666667,347,2085,13,2
"9429",1,90,1.39022927332558,-0.937029990152398,0.95,349,2101,3,1
"9430",1,207,1.33836096967636,-0.512021171605484,3.88333333333333,349,2101,4,1
"9431",1,23,0.781250585298793,-1.22801912766512,0,347,2085,14,2
"9432",2,733,-1.09548594308358,1.03174540260525,0.516666666666667,347,2078,2,2
"9433",2,106,0.88481487265138,-0.89533497827587,5.76666666666667,347,2090,5,2
"9434",1,414,-0.497880371471012,-0.03130221113856,0.3,349,2098,5,1
"9435",1,160,0.783490744592465,-0.734861739285527,1.39166666666667,347,2089,3,2
"9436",2,58,1.45174749393291,-1.03504830588925,7.03333333333333,347,2090,10,2
"9437",4,90,1.39022927332558,-0.93641682821333,8.9,347,2089,5,2
"9438",1,142,0.950813411846053,-0.789871124703924,19.5416666666667,358,2125,1,0
"9439",1,591,-0.681573433564336,0.468337174885634,1.71666666666667,349,2096,7,1
"9440",1,734,0.397149426381923,1.02123405507357,0.516666666666667,347,2087,3,2
"9441",2,796,-0.995540374590289,1.32518718787549,0.516666666666667,347,2084,10,2
"9442",1,244,-0.529242601584864,-0.418382584007143,10.8,349,2103,1,1
"9443",1,409,0.22827587961686,-0.0446165846791837,5.15416666666667,349,2097,2,1
"9444",1,266,-0.25766636719588,-0.352511472806884,0,349,2094,1,1
"9445",1,160,0.783490744592465,-0.734861739285527,0,347,2089,4,2
"9446",1,37,0.665279261857472,-1.11887630245753,7.9875,347,2085,12,2
"9447",2,734,0.397149426381923,1.02123405507357,1.39583333333333,347,2087,2,2
"9448",2,414,-0.498052691416867,-0.0311270220134677,0,349,2097,5,1
"9449",2,457,-0.31780602823759,0.0511242724252441,12.1333333333333,351,2093,3,1
"9450",2,44,0.660109663486707,-1.08734225986125,0.533333333333333,347,2085,4,2
"9451",1,540,-0.300057073832848,0.314871500917655,3.34166666666667,349,2096,2,1
"9452",1,39,1.62647991885094,-1.11116798093355,8.96684778333333,347,2089,9,2
"9453",1,778,-0.754637090531735,1.16769216402043,1.56666666666667,347,2084,5,2
"9454",1,736,-1.45959798830204,1.02929275484773,0.376892704166667,347,2078,10,2
"9455",1,44,0.660109663486707,-1.08734225986125,1.05,347,2085,5,2
"9456",1,23,0.781078265352938,-1.22819431679146,5.72083333333333,349,2112,3,1
"9457",1,38,0.747648195891269,-1.11817554595467,0.566666666666667,347,2085,7,2
"9458",1,736,-1.45959798830204,1.02929275484773,5.58333333333333,347,2078,7,2
"9459",1,120,-0.277310841003195,-0.859596396666172,0,356,2120,1,0
"9460",1,395,-0.0415771553154069,-0.0754498707738492,2.5,351,2093,4,1
"9461",1,416,-0.0405432356408865,-0.0348059936491194,7.25416666666667,351,2093,1,1
"9462",2,512,-0.124290729240914,0.232620206478943,10.55,349,2095,5,1
"9463",1,20,0.793657621387528,-1.24930460641736,1.7125,347,2083,2,2
"9464",1,39,1.62647991885094,-1.11116798093355,1.06666666666667,347,2089,10,2
"9465",1,37,0.665279261857472,-1.11887630245753,0.353474504166667,347,2085,9,2
"9466",1,309,-0.757221889717117,-0.238638541209346,2.65,349,2098,2,1
"9467",1,408,-0.537858598868453,-0.0404120456670103,9.125,349,2098,4,1
"9468",2,234,0.275491544732882,-0.441945521391807,10.072522375,351,2106,6,1
"9469",1,39,1.62647991885094,-1.11116798093355,0.0166666666666667,347,2089,11,2
"9470",1,756,-1.01415092872308,1.09761651380675,0.0166666666666667,347,2078,6,2
"9471",1,605,-0.306949871659718,0.513185591022537,1.72083333333333,349,2096,3,1
"9472",1,672,1.6871365397296,0.810306347929676,4.99583333333333,347,2079,1,2
"9473",1,756,-1.01415092872308,1.09761651380675,3.20416666666667,347,2078,5,2
"9474",2,665,1.6337173565689,0.796991974389052,1.58333333333333,347,2081,10,2
"9475",1,398,-0.517869485170038,-0.071245331760431,1.58333333333333,349,2097,9,1
"9476",1,348,-0.0781089837988003,-0.172679835445296,6.425,351,2093,5,1
"9477",1,44,0.660109663486707,-1.08734225986125,7.9,349,2112,2,1
"9478",1,145,0.79193442193081,-0.769549186140937,0.925,347,2089,2,2
"9479",1,93,1.44347613654042,-0.930372803382709,2.475,347,2092,3,2
"9480",1,671,-1.62692065555563,0.813810130440235,3.96666666666667,349,2102,2,1
"9481",2,796,-0.995540374590289,1.32518718787549,7.7375,347,2084,9,2
"9482",1,796,-0.995540374590289,1.32536237700183,0,347,2088,7,2
"9483",1,665,1.6337173565689,0.796991974389052,0,347,2081,11,2
"9484",1,348,-0.0781089837988003,-0.172679835445296,1.03333333333333,351,2093,6,1
"9485",2,15,0.811751215683981,-1.2779480284434,0.558333333333333,347,2083,6,2
"9486",1,802,-0.787377880210594,1.34218053305301,2.65,347,2088,4,2
"9487",1,17,0.857071361397431,-1.25604938775084,0,347,2083,3,2
"9488",1,754,-1.14907744618952,1.08868186840464,22.8,347,2078,13,2
"9489",1,805,-0.7598066889025,1.35847312172767,2.03624172083333,347,2088,5,2
"9490",2,145,0.79193442193081,-0.769549186140937,0,347,2090,1,2
"9491",1,774,-1.23024014060417,1.16191092287744,5.80416666666667,351,2117,1,1
"9492",1,744,-1.05240595666381,1.05977566269097,5.15833333333333,347,2073,5,2
"9493",1,309,-0.757221889717117,-0.238638541209346,0.533333333333333,349,2098,3,1
"9494",1,652,-1.54954899994552,0.784115573662404,6.50833333333333,347,2073,2,2
"9495",1,767,-1.39101464992199,1.14036266043632,9.3125,347,2073,7,2
"9496",1,398,-0.517869485170038,-0.071245331760431,0.7,349,2097,8,1
"9497",1,171,0.752128514479225,-0.706831479199807,1.53333333333333,347,2092,2,2
"9498",1,832,-0.775315484013571,2.62211228420878,0,356,2121,1,0
"9499",1,470,0.28548610158209,0.0844978008399718,7.18333333333333,349,2097,1,1
"9500",1,178,1.20946565030935,-0.678801219114087,0.0874999999999999,347,2092,6,2
"9501",2,540,-0.299540113995281,0.320389958371755,9.55,369,2141,1,0
"9502",2,175,-0.974689661163209,-0.693079132845208,25.7583333333333,347,2072,2,2
"9503",2,225,0.261361309187431,-0.476282589997032,0,349,2094,2,1
"9504",2,154,-0.990715416111234,-0.748176112826151,0,347,2072,3,2
"9505",3,90,1.39022927332558,-0.93641682821333,0,347,2089,6,2
"9506",1,778,-0.754637090531735,1.16769216402043,0.0166666666666667,347,2084,2,2
"9507",2,175,-0.974689661163209,-0.693079132845208,0,347,2072,4,2
"9508",1,156,-0.983133338501554,-0.738365521796087,1.39166666666667,347,2072,8,2
"9509",1,398,-0.517869485170038,-0.071245331760431,0,349,2097,12,1
"9510",1,796,-0.995540374590289,1.32518718787549,1.03333333333333,347,2084,11,2
"9511",1,730,-1.43771335520044,1.01773027256301,2.55833333333333,347,2076,7,2
"9512",2,160,0.783663064538321,-0.73512452297441,0.0291666666666668,349,2101,1,1
"9513",2,766,-0.738783655529565,1.13826039093024,8.21666666666667,347,2088,1,2
"9514",2,794,-0.980376219370316,1.27350639584256,6.075,347,2088,6,2
"9515",1,44,0.660109663486707,-1.08690428704727,0.00416666666666665,347,2085,8,2
"9516",1,802,-0.771179805316714,1.34866253069761,4.95,347,2088,3,2
"9517",1,90,1.39022927332558,-0.93641682821333,0,347,2089,7,2
"9518",1,831,-0.694325109544169,2.61598066481437,1.05,354,2110,2,0
"9519",3,778,-0.754637090531735,1.16769216402043,3.85416666666667,347,2084,1,2
"9520",1,771,-0.83218106608709,1.14877173846191,0.191666666666667,347,2088,2,2
"9521",1,796,-0.995540374590289,1.32518718787549,0,347,2084,12,2
"9522",2,724,-1.38360489225755,0.974283369430578,0.320833333333333,347,2076,8,2
"9523",2,145,0.792796021658863,-0.761490486366775,0,349,2101,2,1
"9524",1,802,-0.771179805316714,1.34866253069761,7.8625,347,2084,8,2
"9525",1,414,-0.497880371471012,-0.03130221113856,0.7,349,2098,9,1
"9526",2,69,1.32009505543466,-1.00395223610695,0.954166666666667,347,2090,8,2
"9527",1,774,-1.21300814603638,1.15718081648875,6.9125,347,2073,8,2
"9528",1,44,0.660109663486707,-1.08734225986125,1.48333333333333,349,2112,1,1
"9529",1,733,-1.09203954417015,1.01843102906462,0.516666666666667,347,2078,4,2
"9530",1,56,0.822262732370142,-1.04643559904888,4.07916666666667,347,2083,1,2
"9531",1,733,-1.09548594308358,1.03174540260525,3.09166666666667,347,2078,1,2
"9532",2,80,1.19292293552437,-0.975308814082158,0,346,2060,8,2
"9533",1,686,-1.36637289768976,0.844643416534901,5.42916666666667,349,2102,1,1
"9534",1,635,-1.0692933113405,0.691878499068536,5.51666666666667,347,2073,1,2
"9535",1,714,-1.17871647684605,0.943537677898459,5.94583333333333,347,2073,4,2
"9536",1,414,-0.498052691416867,-0.0311270220134677,0,347,2071,1,2
"9537",1,578,1.56030905971041,0.412977411217053,0.266666666666667,347,2081,3,2
"9538",1,118,-0.30488203231129,-0.866603961687291,6.00833333333333,346,2056,1,2
"9539",1,831,-0.683985912803863,2.61422877355971,3.575,355,2113,3,0
"9540",2,558,-0.67881631443371,0.354814621539526,2.07916666666667,347,2070,3,2
"9541",3,37,0.665279261857472,-1.11905149158262,6.07014117083333,346,2057,3,2
"9542",1,414,-0.498052691416867,-0.0311270220134677,0.533333333333333,349,2097,7,1
"9543",2,578,1.56030905971041,0.412977411217053,0.516666666666667,347,2081,4,2
"9544",1,392,-0.327628265140942,-0.0774645457173897,0,349,2082,4,1
"9545",1,686,-1.36637289768976,0.844643416534901,3.5625,347,2073,6,2
"9546",1,47,0.749716035239698,-1.07893318183566,2.12496662916667,346,2057,4,2
"9547",1,247,-0.410169519121207,-0.392892566241485,0,347,2069,1,2
"9548",1,37,0.665106941911617,-1.11922668070896,12.6082999625,346,2057,5,2
"9549",1,512,-0.124290729240914,0.232620206478943,11.4458333333333,347,2070,1,2
"9550",1,44,0.660109663486707,-1.08690428704727,2.6,346,2057,2,2
"9551",2,442,-0.245603970998244,0.0114439354922564,2.68333333333333,349,2082,2,1
"9552",1,666,-1.53145540564968,0.796291217887438,7.25,347,2077,3,2
"9553",1,90,1.39022927332558,-0.93641682821333,0,347,2089,8,2
